Date,LF98TRUU Index  (R4),I17660US Index  (R2),BEHGTRUU Index  (L2),BEBGTRUU Index  (L3),BEBGOAS Index  (L1),BEHGOAS Index  (R1),LF98OAS Index  (L1),BLQCOAS Index  (R1),USYC2Y10 Index  (R3)
,US High Yied,US Investment Grade,Emerging Investment Grade,Emerging High Yield,Emerging High Yield OAS,Emerging Investment Grade OAS,US High Yield OAS,US Investment Grade OAS,US 10 Year -2 Year Gov Spread
6/10/2008,913.84,102.99,260.1475,589.061,3.76,1.86,6.05,,118.488
6/9/2008,915.77,103.73,261.2666,590.5876,3.87,1.9,6.15,,128.687
6/6/2008,916.98,104.08,261.5728,590.2317,3.87,1.95,6.26,,153.455
6/5/2008,915.42,103.51,261.1534,590.7486,3.75,1.89,6.19,,154.282
6/4/2008,911.53,103.87,261.8103,589.5541,3.85,1.92,6.46,,152.371
6/3/2008,912.9,104.17,261.9622,589.739,3.78,1.94,6.45,,149.186
6/2/2008,913.59,103.73,261.2171,589.6689,3.68,1.9,6.33,,145.449
5/30/2008,914.31,103.37,260.4183,589.2154,3.6,1.87,6.22,,145.713
5/29/2008,913.94,102.87,260.0953,587.8242,3.08,2.05,6.2,,139.1
5/28/2008,914.16,103.23,260.9066,587.1679,3.16,2.07,6.25,,135.3
5/27/2008,913.96,103.59,261.6495,587.1138,3.25,2.11,6.35,,141.637
5/23/2008,916.82,104.21,262.2186,586.8815,3.34,2.16,6.35,,140.922
5/22/2008,917.26,103.75,261.9076,587.5719,3.24,2.1,6.23,,138.35
5/21/2008,919.92,104.54,262.7646,589.0828,3.3,2.1,6.3,,140.616
5/20/2008,920.82,104.95,262.9722,588.8486,3.35,2.13,6.34,,146.846
5/19/2008,920.76,104.65,262.5733,588.124,3.32,2.09,6.26,,143.888
5/16/2008,918.14,104.44,262.2863,587.1866,3.33,2.09,6.29,,140.262
5/15/2008,916.3,104.4,261.9577,585.3427,3.37,2.11,6.35,,138.725
5/14/2008,913.97,103.66,261.0311,584.1324,3.32,2.08,6.3,,140.177
5/13/2008,912.59,103.83,261.5672,584.4701,3.36,2.09,6.37,,144.447
5/12/2008,913.21,104.73,262.0582,585.4409,3.47,2.19,6.53,,148.918
5/9/2008,913.3,104.75,261.9135,585.701,3.49,2.2,6.53,,152.489
5/8/2008,914.56,104.6,261.622,586.0095,3.45,2.18,6.47,,155.117
5/7/2008,915.52,104.19,261.2404,586.6691,3.36,2.13,6.35,,154.186
5/6/2008,915.22,104.01,261.2024,588.0794,3.3,2.1,6.34,,153.258
5/5/2008,917.59,104.44,261.3551,588.499,3.33,2.14,6.29,,144.688
5/2/2008,916.98,104.3,261.1887,588.3661,3.31,2.13,6.29,,140.279
5/1/2008,913.43,104.6,261.2639,588.9498,3.38,2.22,6.46,,139.642
4/30/2008,911.02,104.37,260.5906,585.3509,3.46,2.24,6.53,,146.961
4/29/2008,908.29,103.86,259.8949,583.1681,3.46,2.22,6.52,,146.816
4/28/2008,907.76,103.54,259.7221,582.3932,3.46,2.22,6.49,,148.603
4/25/2008,905.75,103.13,259.3083,581.5035,3.43,2.21,6.47,,147.318
4/24/2008,904.61,103.23,259.4427,583.41,3.43,2.24,6.55,,146.4
4/23/2008,904.03,103.83,259.7951,584.1622,3.49,2.31,6.69,,153.882
4/22/2008,903.11,103.82,259.6702,584.4674,3.49,2.33,6.71,,150.307
4/21/2008,901.46,103.78,259.7508,585.1981,3.48,2.33,6.78,,155.393
4/18/2008,899.28,103.26,259.6864,586.1656,3.42,2.3,6.8,,157.134
4/17/2008,892.71,103.1,259.5177,586.3391,3.43,2.33,7.01,,162.602
4/16/2008,891.74,103.16,259.623,587.2112,3.45,2.36,7.1,,172.443
4/15/2008,889.5,103.74,260.1291,586.4279,3.58,2.45,7.29,,173.802
4/14/2008,888.29,104.13,260.3756,586.144,3.66,2.5,7.31,,175.195
4/11/2008,888.78,104.34,260.3445,585.6683,3.68,2.51,7.38,,172.65
4/10/2008,888.21,104.02,259.9982,585.0728,3.64,2.48,7.33,,170.089
4/9/2008,889.91,104.46,260.1202,583.5477,3.73,2.52,7.33,,171.405
4/8/2008,890.57,103.92,259.4272,583.3829,3.64,2.46,7.16,,168.404
4/7/2008,891.35,103.85,259.3766,583.0541,3.65,2.47,7.11,,161.96
4/4/2008,886.3,103.95,258.7355,582.0524,3.74,2.56,7.31,,164.808
4/3/2008,881.3,103.01,257.798,580.0035,3.69,2.52,7.33,,168.352
4/2/2008,878.9,102.8,257.7157,578.7702,3.73,2.52,7.42,,170.165
4/1/2008,874.99,102.9,257.9119,577.806,3.79,2.55,7.6,,176.312
3/31/2008,873.38,103.42,258.3188,577.1796,3.9,2.63,7.81,,182.115
3/28/2008,875.53,103.27,258.1211,578.9545,3.81,2.58,7.68,,179.3
3/27/2008,875.12,103.04,257.8952,579.1483,3.76,2.55,7.63,,186.469
3/26/2008,874.39,103.28,258.2885,579.6883,3.79,2.56,7.69,,183.454
3/25/2008,873.85,103.3,258.3964,580.8757,3.76,2.55,7.67,,173.362
3/24/2008,869.64,102.93,258.2742,580.9899,3.74,2.54,7.79,,174.86
3/20/2008,864.65,103.92,258.6897,580.2756,3.91,2.7,8.13,,174.023
3/19/2008,865.1,103.76,258.3562,580.2384,3.87,2.68,8.07,,187.006
3/18/2008,860.99,102.95,257.4711,579.7837,3.8,2.64,8.12,,187.626
3/17/2008,858.52,103.44,257.7303,576.3594,4.01,2.74,8.31,,196.082
3/14/2008,862.21,103.13,257.314,577.7689,3.87,2.67,8.06,,196.126
3/13/2008,861.69,102.83,256.79,579.1889,3.69,2.58,7.93,,189.871
3/12/2008,866.88,103.47,257.0167,580.0871,3.7,2.6,7.79,,185.206
3/11/2008,868.1,102.74,256.2471,579.7218,3.59,2.52,7.6,,185.258
3/10/2008,870.7,103.83,256.6698,578.6065,3.76,2.66,7.74,,196.787
3/7/2008,871.98,103.41,256.4659,578.9849,3.65,2.56,7.6,,201.196
3/6/2008,874.12,103.38,256.537,580.1026,3.57,2.5,7.47,,207.576
3/5/2008,875.19,103.29,256.4627,581.6263,3.48,2.44,7.36,,205.469
3/4/2008,874.93,104.16,256.8471,581.0696,3.58,2.5,7.45,,196.311
3/3/2008,875.87,104.51,256.7022,580.7897,3.62,2.55,7.48,,191.435
2/29/2008,876.4,104.76,256.6947,581.4511,3.59,2.54,7.45,,189.578
2/28/2008,880.42,104.03,255.8094,581.9943,3.39,2.42,7.12,,185.393
2/27/2008,881.79,103.4,255.2683,581.3201,3.28,2.32,6.93,,185.645
2/26/2008,880.86,103.3,254.9347,581.8277,3.27,2.33,6.93,,185.002
2/25/2008,877.42,103.12,254.3888,580.7246,3.24,2.33,6.93,,178.423
2/22/2008,875.28,103.74,254.2495,580.228,3.35,2.43,7.09,,178.354
2/21/2008,874.92,103.82,254.1775,579.35,3.38,2.43,7.09,,179.637
2/20/2008,872.55,102.98,253.9575,578.6764,3.27,2.32,6.99,,176.117
2/19/2008,875.02,103.23,254.3168,578.6486,3.31,2.33,7.01,,182.493
2/15/2008,875.45,103.82,254.7368,578.3875,3.4,2.38,7.09,,185.715
2/14/2008,877.06,103.7,254.3818,578.9562,3.35,2.37,7.01,,192.312
2/13/2008,876.36,104.34,254.9687,580.4079,3.38,2.42,7.11,,181.625
2/12/2008,875.61,104.45,255.1919,579.6393,3.4,2.41,7.11,,174.309
2/11/2008,877.44,104.91,255.6155,578.4331,3.48,2.44,7.11,,170.486
2/8/2008,880.28,104.69,255.2363,578.015,3.45,2.42,7,,171.424
2/7/2008,883.58,104.28,255.4846,581.7956,3.29,2.34,6.85,,170.812
2/6/2008,887.58,105.09,256.2562,583.6749,3.36,2.39,6.84,,166.486
2/5/2008,888.98,105.31,256.4725,583.8632,3.37,2.4,6.8,,165.476
2/4/2008,891.18,104.92,256.1165,584.7059,3.29,2.36,6.66,,158.485
2/1/2008,889.87,105.02,256.4447,584.3318,3.33,2.37,6.7,,152.245
1/31/2008,888.52,104.64,256.1199,583.9159,3.29,2.33,6.68,,150.189
1/30/2008,888.66,104.32,255.1488,583.7436,3.22,2.31,6.56,,150.493
1/29/2008,888.47,104.76,255.8369,583.3209,3.32,2.35,6.6,,139.428
1/28/2008,884.5,105.06,256.0733,583.1134,3.39,2.4,6.76,,138.901
1/25/2008,884.98,105.06,255.9664,582.7561,3.38,2.4,6.72,,137.048
1/24/2008,878.14,104.43,255.6076,582.1475,3.35,2.36,6.85,,139.557
1/23/2008,872.27,105.51,257.0332,581.2569,3.57,2.47,7.21,,145.267
1/22/2008,873.29,105.03,256.7084,579.8013,3.56,2.44,7.13,,143.379
1/18/2008,878.32,104.74,256.4682,581.3738,3.37,2.3,6.78,,128.362
1/17/2008,880.09,104.85,256.602,582.3389,3.35,2.3,6.72,,121.844
1/16/2008,883.36,104.46,256.1757,583.5326,3.26,2.26,6.56,,122.553
1/15/2008,886.17,104.67,256.1568,583.2451,3.28,2.27,6.48,,119.25
1/14/2008,886.03,104.3,255.4996,583.1992,3.21,2.23,6.42,,122.372
1/11/2008,885.25,104.26,255.2412,582.8577,3.19,2.23,6.41,,122.918
1/10/2008,883.58,103.72,254.9668,583.0132,3.12,2.18,6.36,,119.65
1/9/2008,882.12,104.38,255.8614,583.417,3.21,2.22,6.45,,110.451
1/8/2008,889.26,104.41,255.5783,583.8584,3.15,2.19,6.23,,109.952
1/7/2008,891.35,104.61,255.8429,582.6756,3.19,2.18,6.17,,108.367
1/4/2008,894.14,104.56,255.6043,581.7313,3.18,2.17,6.09,,112.663
1/3/2008,898.15,104.38,255.3402,582.0003,3.13,2.14,5.91,,108.348
1/2/2008,900.72,104.53,255.3088,581.7654,3.14,2.15,5.84,,102.801
12/31/2007,900.54,103.58,254.0879,581.2271,3.01,2.07,5.69,,97.448
12/28/2007,900,103.23,253.601,581.3616,2.93,2.03,5.64,,95.821
12/27/2007,899.17,102.6,252.8222,581.1585,2.83,1.97,5.55,,98.34
12/26/2007,898.26,102.1,252.3003,580.6813,2.77,1.92,5.45,,97.674
12/24/2007,898.07,102.49,252.6782,580.495,2.83,1.96,5.51,,96.945
12/21/2007,898.01,102.69,252.8699,579.7374,2.89,1.99,5.53,,97.878
12/20/2007,899.1,103.47,253.5786,578.8147,3.05,2.08,5.63,,95.953
12/19/2007,899.96,103.09,253.3549,578.5392,3,2.05,5.56,,92.607
12/18/2007,900.19,102.78,253.0592,578.0531,2.97,2.02,5.52,,92.866
12/17/2007,900.48,102.29,252.3659,578.478,2.88,1.99,5.44,,97.024
12/14/2007,901.06,101.97,252.0457,578.2266,2.83,1.96,5.36,,92.637
12/13/2007,901.53,102.15,252.4852,578.9582,2.87,1.99,5.41,,96.989
12/12/2007,903.71,102.67,253.0431,579.3733,2.95,2.03,5.44,,95.621
12/11/2007,905.14,103.18,253.3049,578.9557,3.04,2.1,5.51,,105.018
12/10/2007,902.41,102.08,252.1869,579.7674,2.86,2.01,5.39,,98.852
12/7/2007,900,102.08,252.3368,579.2195,2.9,2.02,5.45,,100.335
12/6/2007,898.52,102.75,253.2105,578.7541,3.02,2.08,5.55,,98.157
12/5/2007,898.49,103.38,253.8671,577.589,3.13,2.12,5.68,,102.422
12/4/2007,897.3,103.68,254.0616,577.0873,3.16,2.13,5.71,,102.023
12/3/2007,899.46,103.88,254.2236,577.5288,3.15,2.13,5.63,,99.715
11/30/2007,897.92,103.42,253.6916,575.8154,3.1,2.06,5.56,,90.665
11/29/2007,894.5,103.86,253.8614,573.8658,3.16,2.06,5.64,,86.598
11/28/2007,891.19,103.63,253.1367,572.4221,3.12,2.03,5.65,,85.918
11/27/2007,887.94,104.19,253.2473,569.9356,3.23,2.08,5.79,,87.146
11/26/2007,890.62,104.92,253.7,569.6881,3.32,2.15,5.83,,95.496
11/23/2007,888.49,103.84,252.8318,571.1808,3.12,2.03,5.7,,93.149
11/21/2007,886.88,103.73,252.6877,570.9707,3.12,2.03,5.74,,100.831
11/20/2007,889.61,103.58,253.2921,573.997,3.01,1.95,5.57,,90.093
11/19/2007,892.34,103.62,253.3855,574.2078,2.99,1.93,5.46,,91.175
11/16/2007,897.34,103.24,253.0265,575.0926,2.89,1.87,5.23,,82.716
11/15/2007,900.87,103.36,253.0286,576.5976,2.85,1.86,5.13,,81.995
11/14/2007,904.34,102.91,252.8338,577.6974,2.72,1.75,4.9,,75.033
11/13/2007,903.35,102.95,252.8469,577.0442,2.74,1.76,4.93,,72.369
11/9/2007,905.99,103.22,253.3669,576.7202,2.78,1.76,4.87,,82.004
11/8/2007,908.59,103.13,253.0147,577.0606,2.72,1.74,4.76,,81.84
11/7/2007,911.5,102.97,252.9551,578.6274,2.63,1.68,4.62,,76.167
11/6/2007,913.72,102.99,253.1078,581.4411,2.54,1.65,4.51,,67.159
11/5/2007,913.64,103.19,253.3368,580.7761,2.59,1.66,4.53,,65.833
11/2/2007,915.02,103.57,253.5131,582.993,2.55,1.66,4.5,,63.913
11/1/2007,915.86,103.36,253.1099,583.1507,2.48,1.61,4.38,,58.846
10/31/2007,917.83,102.81,252.5059,583.8996,2.35,1.53,4.21,,53.062
10/30/2007,917.91,103.32,252.8151,581.9005,2.46,1.6,4.31,,57.58
10/29/2007,918.16,103.35,252.8774,581.6526,2.48,1.58,4.29,,58.496
10/26/2007,917.28,103.18,252.5984,579.7512,2.5,1.58,4.29,,62.836
10/25/2007,917.7,103.36,252.7099,578.114,2.57,1.59,4.29,,61.144
10/24/2007,917.91,103.51,252.7326,576.9919,2.61,1.61,4.31,,60.216
10/23/2007,917.72,103.14,252.1903,576.8269,2.54,1.57,4.23,,58.674
10/22/2007,915.53,103.02,252.1502,576.1838,2.56,1.58,4.28,,55.226
10/19/2007,916.4,103.26,252.0721,576.219,2.55,1.58,4.24,,60.95
10/18/2007,918.14,102.7,251.4912,577.0845,2.44,1.51,4.1,,58.65
10/17/2007,921.22,102.62,251.0191,576.1581,2.41,1.48,3.95,,57.509
10/16/2007,922.7,102.02,250.2996,575.7724,2.3,1.41,3.79,,52.106
10/15/2007,924.45,102,250.1775,575.4749,2.29,1.4,3.7,,45.95
10/12/2007,923.44,101.77,250.0276,575.2014,2.28,1.39,3.69,,45.528
10/11/2007,923.31,101.92,250.1314,574.5455,2.33,1.39,3.71,,51.82
10/10/2007,920.95,101.91,250.0114,573.1493,2.36,1.43,3.78,,50.503
10/9/2007,919.03,,249.7772,572.9424,2.37,1.42,3.82,,52.159
10/5/2007,917.32,,249.6827,571.2201,2.41,1.43,3.86,,56.017
10/4/2007,916.89,,250.371,570.5509,2.53,1.52,3.98,,53.357
10/3/2007,915.08,,250.1863,570.5506,2.51,1.48,4.01,,53.827
10/2/2007,914.13,,250.298,570.4747,2.52,1.49,4.04,,55.351
10/1/2007,912.91,,249.8158,569.613,2.51,1.49,4.03,,54.107
9/28/2007,912.36,101.59,249.5908,568.8332,2.51,1.48,4.05,,58.467
9/27/2007,912.76,,249.3882,568.7575,2.51,1.49,4.03,,60.989
9/26/2007,911.92,,248.9553,568.4891,2.47,1.45,4,,64.041
9/25/2007,910.22,,248.9052,568.5057,2.47,1.45,4.02,,63.683
9/24/2007,911.44,,248.8773,568.5956,2.46,1.44,3.97,,58.899
9/21/2007,908.41,,248.5544,568.4876,2.45,1.44,4.03,,58.319
9/20/2007,904.91,,248.2574,567.1664,2.43,1.42,4.09,,58.771
9/19/2007,906.25,,249.2454,567.6017,2.55,1.48,4.17,,55.039
9/18/2007,900.85,,248.9734,564.9664,2.68,1.53,4.33,,49.895
9/17/2007,897.26,,248.7343,560.4566,2.77,1.55,4.38,,39.365
9/14/2007,895.42,,248.7164,560.0551,2.77,1.55,4.42,,41.397
9/13/2007,894.6,,248.4049,557.9488,2.8,1.54,4.41,,43.439
9/12/2007,893.53,,248.6073,556.2935,2.91,1.6,4.53,,45.458
9/11/2007,892.99,,248.7053,555.5512,2.96,1.63,4.59,,42.771
9/10/2007,892.92,,248.5633,553.8918,3.04,1.67,4.65,,47.254
9/7/2007,892.78,,248.1373,553.5479,3,1.65,4.58,,47.765
9/6/2007,893.06,,247.3072,553.9592,2.86,1.57,4.42,,42.401
9/5/2007,892.43,,247.4183,553.5807,2.89,1.59,4.47,,45.796
9/4/2007,891.04,,247.0863,554.7232,2.77,1.52,4.4,,42.272
8/31/2007,889.09,100.81,246.3609,552.4063,2.83,1.57,4.42,,36.886
8/30/2007,889.03,,246.5785,551.577,2.86,1.57,4.48,,38.255
8/29/2007,888.54,,246.1482,551.4533,2.79,1.53,4.43,,40.048
8/28/2007,889.04,,245.8675,549.75,2.84,1.56,4.43,,43.977
8/27/2007,889.63,,245.4337,551.4898,2.74,1.52,4.3,,36.035
8/24/2007,888.26,,244.9294,549.8554,2.73,1.51,4.28,,32.666
8/23/2007,887.91,,244.8383,548.7395,2.77,1.53,4.33,,39.727
8/22/2007,886.15,,244.4259,547.905,2.79,1.55,4.4,,46.6
8/21/2007,883.26,,243.9427,544.402,2.89,1.6,4.52,,56.233
8/20/2007,881.8,,243.6074,544.348,2.85,1.57,4.47,,54.241
8/17/2007,879.89,,243.2474,545.5043,2.77,1.55,4.45,,49.301
8/16/2007,878,,242.8687,544.0276,2.87,1.63,4.49,,44.563
8/15/2007,882.58,,243.6966,548.5095,2.64,1.46,4.24,,43.057
8/14/2007,886.98,,244.0258,553.15,2.51,1.41,4.06,,36.376
8/13/2007,887.76,,244.0729,555.0904,2.43,1.36,3.98,,34.578
8/10/2007,885.12,,243.7888,554.4637,2.43,1.37,4.01,,36.376
8/9/2007,887.38,,243.8759,555.5048,2.4,1.35,3.94,,34.372
8/8/2007,887.94,,243.5057,556.4506,2.33,1.32,3.83,,21.678
8/7/2007,881.36,,244.1445,553.6963,2.5,1.39,4.1,,21.008
8/6/2007,878.44,,243.7047,552.0727,2.55,1.42,4.18,,23.02
8/3/2007,880.72,,243.6388,552.1933,2.58,1.46,4.14,,26.119
8/2/2007,880.09,,243.1603,552.5307,2.51,1.43,4.09,,18.932
8/1/2007,875.98,,242.6622,549.7953,2.57,1.46,4.16,,18.988
7/31/2007,877.13,100,242.3285,549.7046,2.58,1.47,4.13,,22.234
7/30/2007,872.43,,241.5955,549.4134,2.53,1.45,4.22,,22.349
7/27/2007,871.06,,243.3181,547.2958,2.59,1.35,4.24,,24.58
7/26/2007,877.19,,244.3064,548.776,2.56,1.31,4.09,,21.327
7/25/2007,888.17,,243.9353,556.3683,2.27,1.22,3.67,,17.286
7/24/2007,890.15,,243.9704,558.2843,2.18,1.18,3.58,,17.533
7/23/2007,895.86,,244.1828,560.4478,2.11,1.15,3.42,,16.386
7/20/2007,899.3,,244.2015,561.3551,2.09,1.15,3.33,,18.577
7/19/2007,903.16,,244.0842,562.6403,2.01,1.09,3.17,,17.697
7/18/2007,903.6,,244.2762,561.9643,2.04,1.1,3.17,,17.652
7/17/2007,906.94,,243.7581,562.5565,1.95,1.06,3.01,,17.117
7/16/2007,907.5,,243.989,562.2208,2,1.09,3.03,,17.302
7/13/2007,905.63,,243.5166,561.5348,1.94,1.05,2.99,,17.613
7/12/2007,903.58,,243.3616,561.4538,1.92,1.04,3.03,,18.875
7/11/2007,902.08,,243.6215,560.6192,1.98,1.06,3.11,,19.46
7/10/2007,905.17,,243.8377,560.6196,2.01,1.08,3.06,,18.568
7/9/2007,907.54,,242.9832,560.9102,1.89,1.02,2.88,,19.337
7/6/2007,907.19,,242.6066,560.1201,1.86,1,2.83,,19.89
7/5/2007,907.65,,242.9133,560.7947,1.88,1.02,2.86,,17.015
7/3/2007,908.54,,243.741,562.0434,1.94,1.05,2.92,,15.53
7/2/2007,908.91,,244.0333,561.1484,2,1.07,2.95,,14.672
6/29/2007,909.33,,243.5338,559.0104,2.02,1.07,2.92,,15.542
6/28/2007,908.23,,243.0535,559.3436,1.92,1.01,2.85,,15.652
6/27/2007,907.84,,243.2238,558.257,1.98,1.04,2.88,,18.191
6/26/2007,911.07,,243.2203,559.2171,1.92,1.02,2.77,,21.455
6/25/2007,911.19,,243.3857,560.8254,1.91,1.03,2.79,,20.9
6/22/2007,913.03,,242.5869,561.3782,1.83,1.01,2.66,,22.257
6/21/2007,913.32,,242.5677,562.3535,1.77,0.98,2.62,,21.581
6/20/2007,916.44,,243.0838,564.3875,1.76,0.98,2.55,,16.432
6/19/2007,917.45,,243.4024,566.1527,1.76,1,2.56,,14.824
6/18/2007,917.98,,242.7044,564.162,1.75,0.98,2.49,,13.696
6/15/2007,916.71,,242.2555,561.8502,1.77,0.98,2.47,,14.048
6/14/2007,915.44,,241.6038,559.0457,1.78,0.97,2.45,,13.38
6/13/2007,914.91,,241.3351,556.817,1.84,1,2.48,,12.341
6/12/2007,915.02,,241.2931,557.275,1.78,0.96,2.44,,19.689
6/11/2007,918.39,,242.7158,560.3238,1.81,0.97,2.46,,14.184
6/8/2007,917.79,,242.9134,560.7785,1.81,0.96,2.46,,11.535
6/7/2007,919.37,,243.8243,561.5506,1.8,0.92,2.42,,10.558
6/6/2007,923.67,,245.2439,567.4068,1.78,0.94,2.39,,1.48
6/5/2007,925.71,,245.5126,569.4392,1.73,0.92,2.34,,-0.902
6/4/2007,925.92,,245.9318,571.2823,1.73,0.93,2.37,,-3.378
6/1/2007,925.59,,245.5794,571.1105,1.69,0.92,2.34,,-2.632
5/31/2007,925.96,,246.136,571.3629,1.75,0.94,2.38,,-3.645
5/30/2007,925.65,,246.2116,571.3195,1.75,0.94,2.35,,-2.303
5/29/2007,926.14,,246.2526,571.7655,1.74,0.93,2.33,,-1.079
5/25/2007,925.61,,246.2008,571.8654,1.74,0.94,2.33,,0.129
5/24/2007,925.84,,246.2292,571.68,1.74,0.95,2.33,,0.189
5/23/2007,925.85,,246.3493,573.6848,1.69,0.93,2.33,,1.678
5/22/2007,925.62,,246.7441,574.1846,1.7,0.93,2.33,,-0.743
5/21/2007,925.42,,246.867,574.0609,1.74,0.96,2.38,,-1.625
5/18/2007,924.24,,246.8125,573.9995,1.72,0.94,2.37,,-1.73
5/17/2007,924.25,,247.2116,574.3861,1.76,0.95,2.42,,-2.5
5/16/2007,924.44,,247.5374,573.9231,1.81,0.98,2.46,,-2.475
5/15/2007,924.1,,247.5227,572.8101,1.82,0.97,2.46,,-2.89
5/14/2007,924.21,,247.6653,572.5093,1.84,0.98,2.47,,-3.554
5/11/2007,922.94,,247.7906,572.6511,1.85,0.97,2.55,,-2.827
5/10/2007,922.87,,247.9025,572.6528,1.87,0.99,2.57,,-3.465
5/9/2007,922.15,,247.7365,573.2126,1.8,0.97,2.56,,-4.853
5/8/2007,921.77,,247.9754,573.3605,1.83,0.99,2.61,,-3.482
5/7/2007,921.53,,247.7893,572.525,1.85,1,2.61,,-4.324
5/4/2007,920.7,,247.5891,571.7382,1.85,1,2.61,,-3.363
5/3/2007,920.01,,247.1143,572.3234,1.8,0.99,2.59,,-2.502
5/2/2007,919.63,,247.2844,573.4661,1.81,1.01,2.64,,-0.013
5/1/2007,919.09,,247.2183,573.8183,1.8,1.01,2.66,,0.876
4/30/2007,919.09,,247.2424,573.3426,1.82,1.01,2.66,,3.214
4/27/2007,918.47,,246.5163,573.237,1.74,0.97,2.59,,1.714
4/26/2007,918.65,,246.7764,573.062,1.75,0.97,2.59,,0.615
4/25/2007,918.32,,247.1616,574.6977,1.75,0.98,2.63,,1.696
4/24/2007,918.05,,247.3381,574.2914,1.78,0.99,2.66,,2.4
4/23/2007,917.16,,246.8665,573.6702,1.77,1,2.65,,1.782
4/20/2007,915.88,,246.4106,573.1053,1.76,1,2.64,,2.32
4/19/2007,914.66,,246.2851,572.1299,1.78,1,2.67,,2.635
4/18/2007,914.05,,246.2382,571.5384,1.8,1.01,2.68,,1.645
4/17/2007,912.99,,245.7661,570.1381,1.8,1.01,2.68,,0.876
4/16/2007,911.81,,244.9799,569.3925,1.77,1.01,2.64,,-0.671
4/13/2007,910.2,,244.5014,568.0734,1.77,1,2.66,,0.008
4/12/2007,909.62,,244.6356,568.5074,1.78,1.01,2.69,,0.823
4/11/2007,909.33,,244.6836,569.7575,1.78,1,2.7,,1.255
4/10/2007,908.81,,244.6054,569.5493,1.79,1.02,2.71,,2.594
4/9/2007,908.09,,244.5958,569.1987,1.77,0.99,2.7,,0.924
4/5/2007,907.47,,244.8884,569.2476,1.83,1.03,2.76,,5.535
4/4/2007,907.04,,244.9786,568.9363,1.86,1.05,2.78,,5.462
4/3/2007,907.64,,244.6987,568.3337,1.86,1.05,2.74,,4.881
4/2/2007,907.42,,244.7706,568.05,1.89,1.05,2.76,,6.051
3/30/2007,907.3,,244.6417,567.8628,1.87,1.05,2.75,,3.096
3/29/2007,907.41,,244.6926,567.1263,1.9,1.05,2.76,,2.622
3/28/2007,906.95,,244.7715,566.9006,1.91,1.06,2.78,,5.486
3/27/2007,907.91,,244.6759,567.0399,1.91,1.08,2.75,,3.408
3/26/2007,908.41,,244.8609,567.0853,1.92,1.08,2.75,,2.032
3/23/2007,907.89,,244.6245,566.5815,1.91,1.07,2.72,,0.863
3/22/2007,907.69,,244.5558,566.8427,1.92,1.09,2.75,,0.372
3/21/2007,906.87,,244.996,566.3249,2,1.13,2.83,,0.899
3/20/2007,905.68,,244.7322,564.676,2.01,1.11,2.81,,-5.481
3/19/2007,905.81,,244.4786,564.3085,2,1.11,2.78,,-6.136
3/16/2007,905.22,,244.2433,563.1695,2.04,1.14,2.81,,-4.636
3/15/2007,905.35,,244.2766,563.1932,2.05,1.14,2.8,,-4.12
3/14/2007,904.26,,244.2528,562.8,2.06,1.15,2.85,,-2.675
3/13/2007,905.83,,244.4635,562.5092,2.09,1.16,2.82,,-1.604
3/12/2007,907.58,,244.0402,563.389,2,1.13,2.7,,-7.861
3/9/2007,907.37,,243.6296,562.6083,1.98,1.11,2.65,,-7.999
3/8/2007,907.32,,244.1594,562.2787,2.07,1.15,2.74,,-4.673
3/7/2007,904.67,,243.9668,561.4031,2.1,1.17,2.81,,-3.613
3/6/2007,901.93,,243.6284,560.9309,2.08,1.17,2.84,,-4.564
3/5/2007,900.65,,243.7517,559.7503,2.11,1.17,2.87,,-2.066
3/2/2007,903.17,,243.7507,560.6736,2.09,1.16,2.79,,-3.452
3/1/2007,904.89,,243.6035,561.1118,2.04,1.12,2.71,,-5.909
2/28/2007,906.34,,243.7527,561.7894,2.01,1.1,2.66,,-7.571
2/27/2007,906.5,,243.8407,560.8643,2.06,1.13,2.7,,-7.394
2/26/2007,909,,243.4682,563.6867,1.87,1.04,2.5,,-12.949
2/23/2007,908.13,,242.9274,563.4398,1.81,1.01,2.47,,-14.826
2/22/2007,908.38,,242.4098,563.0375,1.75,0.99,2.41,,-15.405
2/21/2007,907.95,,242.6814,562.6181,1.8,1.02,2.45,,-14.807
2/20/2007,906.95,,242.743,561.9608,1.83,1.02,2.48,,-13.857
2/16/2007,905.95,,242.5193,561.3978,1.82,1,2.48,,-13.982
2/15/2007,904.47,,242.2656,561.1215,1.81,1,2.5,,-12.547
2/14/2007,902.94,,241.7249,560.3717,1.8,1.01,2.51,,-13.377
2/13/2007,901.15,,240.7286,558.4512,1.77,0.99,2.47,,-12.975
2/12/2007,900.74,,240.8127,557.1722,1.8,0.99,2.48,,-12.513
2/9/2007,900.95,,240.8747,556.9584,1.82,1,2.49,,-11.144
2/8/2007,900.47,,241.2769,557.4773,1.86,1.02,2.54,,-12.795
2/7/2007,900.16,,241.3232,557.2222,1.85,1,2.54,,-12.288
2/6/2007,898.28,,240.8352,558.0132,1.81,1.01,2.56,,-12.47
2/5/2007,896.76,,240.2789,557.0116,1.79,1.01,2.56,,-11.326
2/2/2007,895.58,,239.8849,556.3744,1.78,1.01,2.55,,-11.168
2/1/2007,895.01,,239.6894,555.4086,1.8,1.01,2.54,,-12.147
1/31/2007,893.84,,239.3444,553.8807,1.84,1.03,2.58,,-10.847
